Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2015-05-01,28.69995880126953,21.14349937438965,27.369232177734375,41.851402282714844,0.5480096936225891
2015-05-04,28.644319534301758,21.152000427246094,27.45265769958496,41.49016571044922,0.5446374416351318
2015-05-05,27.99888038635254,21.059499740600586,26.966012954711914,40.93971252441406,0.5306661128997803
2015-05-06,27.82305145263672,20.954999923706055,26.570741653442383,39.804412841796875,0.5323522090911865
2015-05-07,27.995141983032227,21.3439998626709,26.91635513305664,40.16563034057617,0.5417470335960388
2015-05-08,28.522594451904297,21.684499740600586,27.259489059448242,41.06871795654297,0.5017600655555725
2015-05-11,28.232053756713867,21.642499923706055,27.10207176208496,40.74189376831055,0.4969423711299896
2015-05-12,28.131481170654297,21.551000595092773,26.751991271972656,40.72468948364258,0.5017600655555725
2015-05-13,28.16276741027832,21.3435001373291,26.789730072021484,40.965518951416016,0.5046505928039551
2015-05-14,28.819839477539062,21.61400032043457,27.27190399169922,41.90299606323242,0.5128406286239624
2015-05-15,28.779619216918945,21.299999237060547,27.137331008911133,41.541770935058594,0.5130817294120789
2015-05-18,29.096975326538086,21.261999130249023,27.14626693725586,41.29233932495117,0.5123591423034668
2015-05-19,29.070171356201172,21.085500717163086,27.275876998901367,41.18846893310547,0.509164571762085
2015-05-20,29.067920684814453,21.19300079345703,27.436269760131836,41.18846893310547,0.509164571762085
2015-05-21,29.365177154541016,21.581499099731445,27.649795532226562,41.04995346069336,0.5055344700813293
2015-05-22,29.622194290161133,21.381500244140625,27.53607940673828,40.59980010986328,0.5048085451126099
2015-05-26,28.969589233398438,21.273500442504883,27.172094345092773,40.33144760131836,0.5016626119613647
2015-05-27,29.510454177856445,21.570999145507812,27.522672653198242,41.21443557739258,0.5285243391990662
2015-05-28,29.45233917236328,21.328500747680664,27.519197463989258,41.075927734375,0.5357842445373535
2015-05-29,29.117094039916992,21.46150016784668,27.079233169555664,40.56517791748047,0.5355425477027893
2015-06-01,29.175203323364258,21.54599952697754,27.27239990234375,40.88548278808594,0.5415924787521362
2015-06-02,29.045581817626953,21.54949951171875,27.50777816772461,40.61710739135742,0.5309441685676575
2015-06-03,29.081336975097656,21.829500198364258,27.574316024780273,40.5565185546875,0.5251365303993225
2015-06-04,28.911474227905273,21.538999557495117,27.395549774169922,40.132347106933594,0.5345745086669922
2015-06-05,28.752790451049805,21.34749984741211,27.28829002380371,39.94189453125,0.5386882424354553
2015-06-08,28.56282615661621,21.174999237060547,26.98785972595215,39.58696746826172,0.5263463258743286
2015-06-09,28.477893829345703,21.27400016784668,26.922313690185547,39.51772689819336,0.5290085077285767
2015-06-10,28.8042049407959,21.53849983215332,27.440736770629883,40.34877014160156,0.5195704698562622
2015-06-11,28.73938751220703,21.648500442504883,27.313613891601562,40.201595306396484,0.5251365303993225
2015-06-12,28.42201805114746,21.496000289916992,27.18599510192871,39.79473876953125,0.5108587741851807
2015-06-15,28.366146087646484,21.183500289916992,26.964025497436523,39.370540618896484,0.5098905563354492
2015-06-16,28.518125534057617,21.363000869750977,27.056884765625,39.673545837402344,0.5161823630332947
2015-06-17,28.451080322265625,21.390499114990234,27.142793655395508,39.79473876953125,0.5222325921058655
2015-06-18,28.580707550048828,21.969499588012695,27.618513107299805,40.44399642944336,0.5309441685676575
2015-06-19,28.294628143310547,21.746000289916992,27.6850528717041,39.90726852416992,0.5292505621910095
2015-06-22,28.52036476135254,21.81450080871582,27.792312622070312,40.01980972290039,0.5270724296569824
2015-06-23,28.390731811523438,22.29949951171875,27.976543426513672,39.74279022216797,0.5135204792022705
2015-06-24,28.632099151611328,22.04199981689453,27.737192153930664,39.509056091308594,0.508438766002655
2015-06-25,28.49577522277832,22.0049991607666,27.70640754699707,39.51772689819336,0.5123105049133301
2015-06-26,28.328149795532227,21.905000686645508,27.463581085205078,39.18011474609375,0.5019047856330872
2015-06-29,27.83199119567871,21.493000030517578,26.877124786376953,38.40966033935547,0.4869007170200348
2015-06-30,28.033138275146484,21.704500198364258,26.81703758239746,38.2192268371582,0.4866587221622467
2015-07-01,28.294628143310547,21.86949920654297,26.978923797607422,38.47891616821289,0.49367666244506836
2015-07-02,28.258872985839844,21.885499954223633,27.17953872680664,38.435646057128906,0.49416080117225647
2015-07-06,28.160531997680664,21.802000045776367,27.094131469726562,38.42696762084961,0.4881107211112976
2015-07-07,28.091251373291016,21.836000442504883,27.31311798095703,38.34906768798828,0.4789148271083832
2015-07-08,27.393936157226562,21.485000610351562,26.899471282958984,38.29712677001953,0.4755268096923828
2015-07-09,26.8351993560791,21.719499588012695,27.045961380004883,38.53951644897461,0.4697189927101135
2015-07-10,27.55261993408203,22.175500869750977,27.615036010742188,38.617431640625,0.47794681787490845
2015-07-13,28.08453941345215,22.778499603271484,28.390687942504883,39.4224967956543,0.48109278082847595
2015-07-14,28.073368072509766,23.278499603271484,29.008922576904297,39.491756439208984,0.48133474588394165
2015-07-15,28.34379768371582,23.059499740600586,28.997995376586914,39.61294174194336,0.47794681787490845
2015-07-16,28.72150230407715,23.77400016784668,29.88289451599121,40.392051696777344,0.4885946810245514
2015-07-17,28.969589233398438,24.15049934387207,34.74138259887695,40.35741424560547,0.4856906235218048
2015-07-20,29.51715850830078,24.405000686645508,34.40470886230469,40.61710739135742,0.47673678398132324
2015-07-21,29.222135543823242,24.399999618530273,34.52935028076172,40.92875289916992,0.4789148271083832
2015-07-22,27.9862060546875,24.41349983215332,34.51693344116211,39.4224967956543,0.4697189927101135
2015-07-23,27.97279930114746,24.108999252319336,33.50541305541992,39.915924072265625,0.4755268096923828
2015-07-24,27.825284957885742,26.47100067138672,32.51424789428711,39.76876449584961,0.46996086835861206
2015-07-27,27.438636779785156,26.570499420166016,32.688045501708984,39.258018493652344,0.46729886531829834
2015-07-28,27.574968338012695,26.30150032043457,32.75707244873047,39.249366760253906,0.4774627685546875
2015-07-29,27.487802505493164,26.450000762939453,32.84496307373047,40.071754455566406,0.4832707941532135
2015-07-30,27.34923553466797,26.83799934387207,33.00039291381836,40.582489013671875,0.48448076844215393
2015-07-31,27.110107421875,26.8075008392334,32.64981460571289,40.42667007446289,0.48278674483299255
2015-08-03,26.47089385986328,26.75149917602539,33.008338928222656,40.52190017700195,0.491014689207077
2015-08-04,25.62162208557129,26.594999313354492,32.8375129699707,41.153831481933594,0.4929506778717041
2015-08-05,25.79147720336914,26.850500106811523,33.433902740478516,41.18846893310547,0.4980325698852539
2015-08-06,25.84760093688965,26.472999572753906,33.277976989746094,40.35741424560547,0.49488675594329834
2015-08-07,25.93515396118164,26.131000518798828,32.99195098876953,40.461307525634766,0.5561122894287109
2015-08-10,26.878089904785156,26.200000762939453,32.92987823486328,40.9720458984375,0.5754719376564026
2015-08-11,25.479402542114258,26.37299919128418,34.2785758972168,40.17562484741211,0.5725680589675903
2015-08-12,25.87230110168457,26.295499801635742,34.3366813659668,40.461307525634766,0.5740200877189636
2015-08-13,25.852092742919922,26.482999801635742,34.09037780761719,40.4526481628418,0.5691802501678467
2015-08-14,26.033935546875,26.576000213623047,34.232391357421875,40.68637466430664,0.5696642994880676
2015-08-17,26.303348541259766,26.76099967956543,34.4677734375,40.963382720947266,0.5660342574119568
2015-08-18,26.15517234802246,26.750999450683594,34.200618743896484,41.189945220947266,0.5608822107315063
2015-08-19,25.820661544799805,26.645999908447266,34.46430206298828,40.61485290527344,0.5586951375007629
2015-08-20,25.290821075439453,25.788999557495117,33.74127960205078,39.78703308105469,0.538524866104126
2015-08-21,23.74396324157715,24.723499298095703,31.980924606323242,37.530155181884766,0.5217567086219788
2015-08-24,23.15125846862793,23.168500900268555,30.693803787231445,36.318946838378906,0.5032873153686523
2015-08-25,23.290456771850586,23.318500518798828,30.41373634338379,35.26458740234375,0.49283766746520996
2015-08-26,24.62627601623535,25.03849983215332,32.76103973388672,37.21648025512695,0.530019223690033
2015-08-27,25.3514347076416,25.918500900268555,33.16923141479492,38.253414154052734,0.5499466061592102
2015-08-28,25.434499740600586,25.90049934387207,32.75856018066406,38.279537200927734,0.5523767471313477
2015-08-31,25.31551742553711,25.644500732421875,32.16912841796875,37.92228698730469,0.5463013052940369
2015-09-01,24.183992385864258,24.82699966430664,31.262380599975586,36.44093704223633,0.5239435434341431
2015-09-02,25.221206665039062,25.52750015258789,32.02462387084961,37.78284454345703,0.5397398471832275
2015-09-03,24.7789363861084,25.236000061035156,31.634315490722656,37.90485382080078,0.5411979556083679
2015-09-04,24.531978607177734,24.950000762939453,31.23258399963379,37.12933349609375,0.5285609364509583
2015-09-08,25.2144832611084,25.87700080871582,31.973480224609375,38.24469757080078,0.5511614680290222
2015-09-09,24.729549407958984,25.844499588012695,31.950138092041016,37.530155181884766,0.5402261018753052
2015-09-10,25.272857666015625,26.11199951171875,32.33101272583008,37.72186279296875,0.5487312078475952
2015-09-11,25.641050338745117,26.472000122070312,32.540565490722656,37.887428283691406,0.5504326820373535
2015-09-14,25.888010025024414,26.069000244140625,32.40003204345703,37.50403594970703,0.551404595375061
2015-09-15,26.105785369873047,26.118499755859375,33.02572250366211,38.3231201171875,0.5574799180030823
2015-09-16,26.134973526000977,26.36949920654297,33.048065185546875,38.60195541381836,0.5613683462142944
2015-09-17,25.575946807861328,26.943500518798828,33.353458404541016,38.558387756347656,0.566471517086029
2015-09-18,25.470426559448242,27.01300048828125,32.819644927978516,37.887428283691406,0.5659856200218201
2015-09-21,25.865554809570312,27.41950035095215,33.12055969238281,38.436405181884766,0.5718179941177368
2015-09-22,25.459196090698242,26.920000076293945,32.436283111572266,38.253414154052734,0.5562648177146912
2015-09-23,25.66574478149414,26.803499221801758,32.44075393676758,38.22726821899414,0.5589379668235779
2015-09-24,25.818416595458984,26.6875,32.52119827270508,38.262115478515625,0.5696309208869934
2015-09-25,25.753299713134766,26.212499618530273,31.788253784179688,38.28824996948242,0.573762059211731
2015-09-28,25.243677139282227,25.202999114990234,30.998699188232422,37.72186279296875,0.5662285685539246
2015-09-29,24.484834671020508,24.803499221801758,30.917261123657227,37.852577209472656,0.576192319393158
2015-09-30,24.763225555419922,25.594499588012695,31.69986343383789,38.567108154296875,0.599035918712616
2015-10-01,24.601577758789062,26.035999298095703,31.880117416381836,38.8720817565918,0.5873712301254272
2015-10-02,24.781192779541016,26.62700080871582,32.624488830566406,39.70861053466797,0.6026811003684998
2015-10-05,24.870988845825195,27.18400001525879,33.35395431518555,40.632266998291016,0.6177482008934021
2015-10-06,24.989974975585938,26.874000549316406,33.35197067260742,40.73681640625,0.625767707824707
2015-10-07,24.870988845825195,27.097000122070312,33.270530700683594,40.7803955078125,0.6323288679122925
2015-10-08,24.583616256713867,26.658000946044922,33.12155532836914,41.3468017578125,0.6359744668006897
2015-10-09,25.171831130981445,26.989999771118164,33.33210754394531,41.05051803588867,0.6335443258285522
2015-10-12,25.05508041381836,27.50950050354004,33.58982849121094,40.954681396484375,0.6403487324714661
2015-10-13,25.097747802734375,27.44499969482422,33.924522399902344,40.85881805419922,0.641563892364502
2015-10-14,24.74301528930664,27.241500854492188,33.7874641418457,40.67583084106445,0.6648934483528137
2015-10-15,25.11345672607422,28.121999740600586,34.41364669799805,40.963375091552734,0.6665944457054138
2015-10-16,24.92936134338379,28.538000106811523,34.527854919433594,41.39906311035156,0.677044153213501
2015-10-19,25.08426856994629,28.657499313354492,34.757774353027344,41.494930267333984,0.6758291125297546
2015-10-20,25.542264938354492,28.04400062561035,33.76710510253906,41.62563705444336,0.6748570799827576
2015-10-21,25.540021896362305,27.78849983215332,33.35991287231445,41.12894821166992,0.6661086082458496
2015-10-22,25.9306697845459,28.195499420166016,33.823707580566406,41.852176666259766,0.6901670098304749
2015-10-23,26.734407424926758,29.951499938964844,35.72013473510742,46.06964874267578,0.6947842836380005
2015-10-26,25.881277084350586,30.430500030517578,36.30559539794922,47.27214050292969,0.6916253566741943
2015-10-27,25.717384338378906,30.550500869750977,36.390018463134766,46.78417205810547,0.6911389827728271
2015-10-28,26.77706527709961,30.854999542236328,36.59360885620117,47.0368766784668,0.696728527545929
2015-10-29,27.059940338134766,31.327499389648438,36.98739242553711,46.49663162231445,0.6726697087287903
2015-10-30,26.82870101928711,31.295000076293945,36.616947174072266,45.869239807128906,0.6894380450248718
2015-11-02,27.205869674682617,31.417499542236328,37.13090515136719,46.392066955566406,0.6974574327468872
2015-11-03,27.517940521240234,31.265499114990234,37.18453598022461,47.18500900268555,0.6925972700119019
2015-11-04,27.38996124267578,32.04750061035156,37.506813049316406,47.40285873413086,0.6811755895614624
2015-11-05,27.263708114624023,32.782501220703125,37.77297592163086,47.385440826416016,0.6733987927436829
2015-11-06,27.295269012451172,32.96849822998047,37.819156646728516,47.85597229003906,0.766717255115509
2015-11-09,27.184795379638672,32.77450180053711,37.47999954223633,47.1937370300293,0.7633150219917297
2015-11-10,26.328004837036133,32.98400115966797,37.653297424316406,46.6273193359375,0.7487341165542603
2015-11-11,26.17919158935547,33.662498474121094,38.00040817260742,46.74932861328125,0.7414437532424927
2015-11-12,26.09126853942871,33.279998779296875,37.56739044189453,46.46175765991211,0.7387704253196716
2015-11-13,25.329179763793945,32.11750030517578,36.750030517578125,46.043514251708984,0.7241893410682678
2015-11-16,25.744041442871094,32.390499114990234,37.26399230957031,46.853885650634766,0.7387704253196716
2015-11-17,25.633569717407227,32.165000915527344,37.04350280761719,46.4679069519043,0.7387704253196716
2015-11-18,26.445249557495117,33.176998138427734,37.74020004272461,47.2398796081543,0.756943941116333
2015-11-19,26.78119659423828,33.063499450683594,37.736724853515625,47.31882858276367,0.7591394186019897
2015-11-20,26.898448944091797,33.42250061035156,38.58388137817383,47.53813171386719,0.7657257318496704
2015-11-23,26.548965454101562,33.949501037597656,38.56898880004883,47.53813171386719,0.7542604207992554
2015-11-24,26.803747177124023,33.557498931884766,38.2179069519043,47.59077835083008,0.7603589296340942
2015-11-25,26.612096786499023,33.766998291015625,38.19953536987305,47.099517822265625,0.7593832612037659
2015-11-27,26.562496185302734,33.66299819946289,38.33409881591797,47.3100700378418,0.7657257318496704
2015-11-30,26.6729793548584,33.2400016784668,37.8812370300293,47.67850112915039,0.7737757563591003
2015-12-01,26.456527709960938,33.952999114990234,38.92105484008789,48.44171142578125,0.7989013195037842
2015-12-02,26.2175235748291,33.800498962402344,38.626094818115234,48.43294143676758,0.7928029298782349
2015-12-03,25.974021911621094,33.3125,38.14689636230469,47.54692459106445,0.7910955548286438
2015-12-04,26.83757209777832,33.63199996948242,38.69362258911133,49.04701232910156,0.823295533657074
2015-12-07,26.66846466064453,33.49150085449219,38.38475799560547,48.95929718017578,0.8076833486557007
2015-12-08,26.657190322875977,33.86650085449219,38.49151611328125,48.94175338745117,0.818660318851471
2015-12-09,26.06871795654297,33.239498138427734,37.866329193115234,48.23116683959961,0.797925591468811
2015-12-10,26.192731857299805,33.11600112915039,37.74169158935547,48.48558807373047,0.8045120239257812
2015-12-11,25.51858139038086,32.00749969482422,37.26399230957031,47.424102783203125,0.7925589680671692
2015-12-14,25.360750198364258,32.89550018310547,37.86582946777344,48.37153625488281,0.7945104837417603
2015-12-15,24.912059783935547,32.93199920654297,37.744178771972656,48.42416000366211,0.8042680025100708
2015-12-16,25.103710174560547,33.78850173950195,38.56352233886719,49.24001693725586,0.8091469407081604
2015-12-17,24.571605682373047,33.532501220703125,38.22783279418945,48.86277770996094,0.7969497442245483
2015-12-18,23.906475067138672,33.207000732421875,37.58328628540039,47.485504150390625,0.7840210795402527
2015-12-21,24.199588775634766,33.22549819946289,37.77942657470703,48.0995979309082,0.8025604486465454
2015-12-22,24.177034378051758,33.157501220703125,38.0937614440918,48.55575942993164,0.8032925128936768
2015-12-23,24.488182067871094,33.185001373291016,38.162288665771484,48.96806335449219,0.8064634799957275
2015-12-24,24.357410430908203,33.13949966430664,38.02970886230469,48.836483001708984,0.8091469407081604
2015-12-28,24.08458709716797,33.7599983215332,38.844093322753906,49.08210372924805,0.8084149956703186
2015-12-29,24.517486572265625,34.69850158691406,39.42607879638672,49.60845947265625,0.8215877413749695
2015-12-30,24.19732666015625,34.45349884033203,39.244327545166016,49.397918701171875,0.814513623714447
2015-12-31,23.732858657836914,33.794498443603516,38.634037017822266,48.669803619384766,0.8040242195129395
2016-01-04,23.753150939941406,31.84950065612793,37.71189880371094,48.0732536315918,0.789631724357605
2016-01-05,23.157909393310547,31.68950080871582,37.815677642822266,48.292579650878906,0.8023166060447693
2016-01-06,22.7047176361084,31.63249969482422,37.70643615722656,47.415321350097656,0.769140899181366
2016-01-07,21.746479034423828,30.39699935913086,36.796207427978516,45.7661018371582,0.7386484742164612
2016-01-08,21.861465454101562,30.352500915527344,36.295169830322266,45.90645980834961,0.722792387008667
2016-01-11,22.215456008911133,30.886999130249023,36.402427673339844,45.88014602661133,0.724012017250061
2016-01-12,22.537874221801758,30.894500732421875,37.01172637939453,46.30123519897461,0.7362090349197388
2016-01-13,21.95842170715332,29.090499877929688,35.732051849365234,45.301151275634766,0.7137666940689087
2016-01-14,22.438669204711914,29.649999618530273,36.319000244140625,46.59071731567383,0.6993741989135742
2016-01-15,21.89979362487793,28.509000778198242,35.281166076660156,44.730934143066406,0.6613196730613708
2016-01-19,21.7938289642334,28.724000930786133,35.70772171020508,44.35374450683594,0.6666860580444336
2016-01-20,21.823137283325195,28.588499069213867,35.68190383911133,44.55550765991211,0.6703453660011292
2016-01-21,21.712656021118164,28.750999450683594,36.084617614746094,44.28355026245117,0.6781514286994934
2016-01-22,22.8670597076416,29.819000244140625,37.01768112182617,45.871368408203125,0.6940075159072876
2016-01-25,22.420625686645508,29.826499938964844,36.42974090576172,45.43274688720703,0.6932755708694458
2016-01-26,22.544641494750977,30.0625,36.43817901611328,45.7661018371582,0.7001059651374817
2016-01-27,21.063308715820312,29.167499542236328,35.63323211669922,44.93270492553711,0.6918119788169861
2016-01-28,21.214374542236328,31.767499923706055,37.158714294433594,45.66958999633789,0.6842499375343323
2016-01-29,21.9471492767334,29.350000381469727,37.80674362182617,48.327667236328125,0.7144984006881714
2016-02-01,21.741968154907227,28.74049949645996,38.274513244628906,47.99430847167969,0.7147425413131714
2016-02-02,21.302303314208984,27.604999542236328,38.77804946899414,46.49422073364258,0.6844936609268188
2016-02-03,21.723936080932617,26.553499221801758,37.212345123291016,45.757328033447266,0.6879091858863831
2016-02-04,21.898488998413086,26.812999725341797,36.251468658447266,45.61697006225586,0.6881528496742249
2016-02-05,21.313617706298828,25.10650062561035,34.946964263916016,44.00282287597656,0.6447319388389587
2016-02-08,21.538042068481445,24.405000686645508,34.966827392578125,43.34490203857422,0.6152151823043823
2016-02-09,21.533506393432617,24.103500366210938,34.8109016418457,43.23086166381836,0.621801495552063
2016-02-10,21.37028694152832,24.52400016784668,35.100406646728516,43.608055114746094,0.6203378438949585
2016-02-11,21.241073608398438,25.19099998474121,35.076072692871094,43.59052658081055,0.6171665787696838
2016-02-12,21.306825637817383,25.354000091552734,35.102394104003906,44.30109786987305,0.6276559829711914
2016-02-16,21.90755271911621,26.05500030517578,35.63621520996094,45.140464782714844,0.6583922505378723
2016-02-17,22.243057250976562,26.704999923706055,36.34780502319336,46.315574645996094,0.6747362613677979
2016-02-18,21.821409225463867,26.25,35.629756927490234,46.11235809326172,0.7327938079833984
2016-02-19,21.771541595458984,26.7450008392334,35.858184814453125,45.785457611083984,0.742551326751709
2016-02-22,21.961963653564453,27.975000381469727,36.20280838012695,46.51879119873047,0.7688966393470764
2016-02-23,21.465496063232422,27.64699935913086,35.61883544921875,45.21998977661133,0.7708483934402466
2016-02-24,21.785137176513672,27.70199966430664,35.798095703125,45.379032135009766,0.7762150168418884
2016-02-25,21.934757232666016,27.75749969482422,36.2062873840332,46.0328369140625,0.7779226899147034
2016-02-26,21.968759536743164,27.761499404907227,35.9947395324707,45.32601547241211,0.7727997899055481
2016-02-29,21.918886184692383,27.625999450683594,35.615360260009766,44.95492172241211,0.7677810788154602
