price,earnings_ttm,marketcap,pe_ratio_ttm,revenue_ttm,total_shares,dividend_yield
10.715062500000002,180000000.0,508333293.39680004,1.07877,442500000.0,47441001.24444444,0.0
54.3372725,520882500.0,6883336948.608,32.7414,1091630000.0,126677998.94829099,0.0
0.2438272,-8363750.0,1507727.3975499999,-0.00579262,1391250.0,6183589.843749999,0.0
141.8878194545,46514625.0,415329309.19200003,10.9151,187771192.5,2751019.8725632452,1.3661471477201766e-05
141.8878194545,828133750.0,15534204037.670837,64.7801,10562148750.0,63662401.64879323,0.0
2.7430559999999997,-13441500.0,7699374.35465,-0.498299,23103228.75,2806860.0694444445,0.0
76.37220325,231333750.0,6669164012.672,70.237755,1373913750.0,87324494.10737668,0.0
11.057944500000001,150000000.0,1982191881.3503752,-29.0,6553750000.0,179255003.6175688,1.3661471477201766e-05
2.2954045,-15348500.0,2349231.2593,-0.0164023,332596.25,1023449.7925311204,0.0
1.885584314,1220532500.0,15534204037.670837,7.99294,1869189722.5,468084400.97929186,4.992049118585203e-06
21.982546,-223881250.0,1415937588.9856248,-8.38182,77878750.0,64411901.55979317,0.0
9.086373,49896250.0,478136757.64,-30.7742,2354417500.0,52621299.79035639,1.09614820786193e-05
125.29955975,1220532500.0,15534204037.670837,70.237755,10562148750.0,468084400.97929186,5.48613264290842e-08
75.7483485,247496250.0,1010089043.2896,7.61377,356450000.0,13334799.547340626,1.3661471477201766e-05
13.86290975,5320000.0,402641303.66400003,70.237755,85555000.0,29044501.54586053,1.3661471477201766e-05
29.442991605,616082500.0,6746958325.684126,28.3678,6486367386.25,229153287.6889575,8.76252262815116e-06
6.0178076879999995,-15413750.0,129898026.448,-2.48459,433520000.0,21585606.118159488,0.0
14.100736515000001,189405000.0,698739447.3184,-4.28904,415575000.0,49553400.744358204,0.0
0.49165469000000006,-16797500.0,28992926.596699998,-2.24435,0.0,58970100.736148775,0.0
0.5623264800000001,-160280000.0,66415816.7024,-0.480317,620000.0,118108997.28997289,0.0
21.0205715,542452500.0,4037294922.662375,20.5234,6768613750.0,192063994.20027068,4.934646931084767e-06
47.60345100000001,460740000.0,2821432790.4767504,10.586,1274892500.0,59269501.08043112,5.305814850712943e-06
5.38610475,-22110000.0,209842656.2992,-9.98246,903636250.0,38960002.82935455,0.0
98.69953615,1220532500.0,15534204037.670837,14.9283,10562148750.0,346147316.81897575,1.1533619160625563e-06
9.50068875,125085000.0,2804280522.265625,59.7647,425518750.0,295166023.85965174,1.3661471477201766e-05
7.679318615000001,-108422500.0,410983333.1792,-3.0,62988750.0,53518203.083334364,0.0
10.5626705,-8000000.0,2452937474.598375,-8.70079,1026625000.0,232227018.2146054,0.0
0.36514170895000003,-324347500.0,463393513.5942,-1.22977,422790000.0,468084400.97929186,0.0
0.40441026999999996,-14562500.0,12780617.9562,-0.316791,262360000.0,31603099.387658976,0.0
2.402555125,17365000.0,96392671.77160001,20.6667,98108750.0,40120899.108027756,0.0
141.8878194545,484080000.0,15534204037.670837,70.237755,2773181250.0,120134995.27541447,0.0
0.82386925,-38660000.0,6179587.98765,-0.0013334,18771250.0,7500690.1734104045,0.0
3.88313865,17152875.0,1045810415.7585,4.71721,657179906.25,269320905.0772627,1.3661471477201766e-05
11.257959,-61947500.0,168422434.50320002,-3.38244,420696250.0,14960299.153976314,0.0
25.665193925,71728750.0,884767331.4575,33.8919,896371250.0,34473432.54225966,1.3661471477201766e-05
74.2625265,1036250000.0,11572701146.675251,30.4319,10562148750.0,155835004.43760487,0.0
35.393042,-236593750.0,2105886029.478375,-52.23688250000001,1044093750.0,59500000.8611403,0.0
0.2266831,-17916250.0,4783284.85825,-0.0430189,-7077500.0,21101197.478991594,0.0
1.7810815,-5537500.0,77801739.2648,-6.48276,61023750.0,43682301.60427807,0.0
6.8004929999999995,69820750.0,318957400.8304,7.84615,629674387.5,46902099.71988796,1.3661471477201766e-05
4.8479705,126250000.0,539448234.7808,-1.25862,7036250000.0,111273002.75049116,0.0
16.69168625,-226413750.0,1443991127.481625,-52.23688250000001,724556250.0,86509601.59771904,1.3661471477201766e-05
4.475619697,105987500.0,250661283.05415002,6.35008,341043750.0,56005938.84734394,0.0
22.344477,383750000.0,15534204037.670837,-25.6882,2797500000.0,468084400.97929186,0.0
8.054174361500001,-262193750.0,2255088364.911125,-15.9194,767944756.25,279990010.60751057,1.3661471477201766e-05
45.374717999999994,800000000.0,7772144635.8272505,-52.23688250000001,10562148750.0,171287998.65659222,0.0
56.923174249999995,1220532500.0,15534204037.670837,8.31844,10562148750.0,468084400.97929186,1.4543428520428093e-06
35.0977825,471961250.0,2899248534.566375,12.0097,1991383750.0,82604892.04884596,1.3661471477201766e-05
14.639156499999999,-490961250.0,2930144366.73275,29.2141,4838375.0,200158005.46518853,0.0
141.8878194545,761203750.0,8480685509.8880005,20.8699,3729343750.0,33827498.82227794,1.5681957531019961e-06
103.75514075,657717500.0,12168714304.972752,32.9331,10562148750.0,117283001.2759898,2.313268213429638e-06
9.01874905,138726250.0,477862909.21599996,-4.05042,232235000.0,52985497.94064843,0.0
11.108710085,344341250.0,2616270583.96175,11.1804,523336353.75,235515245.59943992,1.3661471477201766e-05
141.8878194545,972551250.0,15534204037.670837,57.1935,10562148750.0,124687701.51942371,3.77847042285146e-07
128.1711965,1220532500.0,15534204037.670837,22.3894,10562148750.0,233300011.83027107,8.07721023150196e-07
18.2394175,65712500.0,1324579316.4672499,-29.5385,272061250.0,72621799.26893225,1.3661471477201766e-05
1.02388375,-17831250.0,101320769.9852,-7.57143,154687500.0,98957298.60465115,0.0
1.4082925700000002,-133793750.0,32128786.310999997,-0.138091,103280000.0,22813999.72947382,0.0
1.897947115,638750.0,81472222.4984,9.85,369623750.0,42926497.716665834,0.0
81.92022449999999,218925000.0,2559720377.702375,33.0265,1562517500.0,31246501.011509985,5.768843006693816e-06
141.8878194545,1220532500.0,15534204037.670837,6.83326,5546648750.0,152463009.56702688,0.0
1.72793479,-81512500.0,78617752.7072,-0.59,1633752500.0,45498101.64259729,0.0
8.405276005,615285000.0,850411781.8131,1.85868,1826241250.0,101175949.64248887,1.3661471477201766e-05
26.1828505,-62032500.0,1063864156.9408,-19.4965,239288750.0,40632098.3630411,0.0
141.8878194545,9180000.0,4253800065.766375,-52.23688250000001,2880346250.0,24425300.913316783,0.0
141.8878194545,1220532500.0,15534204037.670837,38.7987,5856621250.0,146932003.3124941,2.9128603642217046e-07
64.995188,262080000.0,3054552806.64325,16.2209,1022033750.0,46996599.296601005,2.3743860260743767e-06
0.7162424000000001,-22030875.0,28320009.2423,-0.977013,0.0,39539699.4680851,0.0
25.19477887,277395000.0,2589163752.19225,70.237755,880673546.25,102765885.16818564,8.803566395018618e-06
7.22433325,237463750.0,2839524037.23525,4.69753,6817903750.0,393049979.6967768,1.3661471477201766e-05
12.210409,125926250.0,3398486433.35675,47.5185,379360000.0,278326994.0717588,1.3661471477201766e-05
75.37213075,295432500.0,4110027357.286375,18.479,535156250.0,54529801.882858075,3.3839799083923504e-06
34.5453615,83312500.0,902936315.28,5.19915,1369303750.0,26137700.5789909,1.1362830718375091e-05
0.31430850000000005,-532866250.0,1278305.05135,-0.00421402,161050000.0,4067039.3939393936,0.0
69.33836000000001,1220532500.0,15534204037.670837,11.9446,10562148750.0,468084400.97929186,5.649431951736099e-07
82.329778,47460000.0,1292190652.2687502,8.34363,1936411250.0,15695301.064321466,1.3661471477201766e-05
83.61082325,1220532500.0,15534204037.670837,12.6906,10562148750.0,298620003.32630384,1.1749803518433125e-06
126.66156325,1220532500.0,15534204037.670837,25.7249,10562148750.0,308115020.25040144,4.199984970966336e-07
1.3552315805000001,-27612250.0,466991267.7458,-17.4165,0.0,344584109.8046933,0.0
2.50018125,-223515000.0,736718398.688,-10.0385,41318750.0,294665996.19047624,0.0
15.6678025,116816250.0,582836004.928,-6.37597,299246250.0,37199601.21580546,0.0
9.879859095,237333750.0,2329853663.0975,-52.23688250000001,1386977500.0,235818511.24542785,0.0
27.640099,-109037500.0,814418263.9008,0.0,491393750.0,29465099.379738115,0.0
12.2770805,11857550.0,124929117.6568,11.307,52782476.25,10175800.15515904,1.3661471477201766e-05
4.238402499999999,1220532500.0,6985183570.047999,-17.2413,10562148750.0,468084400.97929186,0.0
0.476225,-200838750.0,83033638.55000001,-0.292273,60482500.0,174358000.00000003,0.0
6.2194985,-72922500.0,396845073.944,-7.1413,0.0,63806603.36906585,0.0
1.0953175,-263935000.0,130827998.628,-0.714286,2830000.0,119442991.30434783,0.0
0.011429400000000001,-4186725.0,292355.47995,0.0,3396.25,25579250.0,0.0
9.8197595,-186250000.0,1220910330.5344,9.88785,8121250000.0,124331999.22405432,1.3661471477201766e-05
17.072666249999997,435740000.0,3105603151.3343754,10.3046,1339685000.0,181904988.11715338,1.1224148193249604e-05
67.757293,720150000.0,12372210535.47525,33.2603,1764180000.0,182595997.97582304,3.7613326952823656e-06
5.0765585,-206865000.0,879209124.7071999,-52.23688250000001,639215000.0,173189991.7448405,1.3661471477201766e-05
1.7429834999999998,-130967500.0,213820498.9576,-0.906863,37421250.0,122674998.90710384,0.0
0.2133488,-8815400.0,3865389.7442500005,-0.43822,720421.25,18117700.89285714,0.0
23.244542250000002,-11250000.0,4021398852.185625,52.234,7441250000.0,173004002.78631532,1.2357515836309323e-05
3.4161809885,-8013925.0,1248981862.7158,8.7651,0.0,365607638.1550883,0.0
4.038388,-100473750.0,477188026.00479996,-26.6438,27142500.0,118162996.22641508,0.0
10.183976379999999,-26572500.0,367231132.8032,70.237755,-19216250.0,36059699.97381318,1.3661471477201766e-05
135.9050905,350105000.0,4003410744.33275,22.9581,1252918750.0,29457400.967131175,0.0
0.353644685,-13123875.0,32793261.1486,-1.3235,375.0,92729404.79396714,0.0
1.076554235,-115146250.0,229038013.576,-2.97436,11255000.0,212751021.8526055,0.0
2.97640625,-60811250.0,305903136.3696,-52.23688250000001,645131250.0,102776002.56,0.0
46.9462605,218752500.0,15383914369.126251,70.237755,3762366250.0,327692007.9529284,0.0
44.153962835,847386250.0,2718924497.2595,8.26138,9664387137.5,61578266.65343526,6.726740672068913e-06
22.9635695,682252500.0,4572506111.232,8.89011,1618060000.0,199120006.63625053,5.5192654500794674e-06
5.390867,237650000.0,559264680.8928,14.9737,630307500.0,103742993.63957597,1.3661471477201766e-05
17.44412175,116553750.0,1778445727.968,-52.23688250000001,2896088750.0,101951004.0950041,0.0
23.793439185,677640000.0,3047035370.24,4.48561,3133737500.0,128061998.37478434,1.3661471477201766e-05
7.724274255,-43221000.0,327045027.1408,0.0,1900462.5,42339903.574643336,0.0
9.2101915,359428750.0,1749724468.6847498,20.2629,847326606.25,189976991.10650957,1.3661471477201766e-05
141.8878194545,259585000.0,1731494362.336,23.2333,935377500.0,3636020.0008000317,5.198031651606072e-07
3.34595685,161390000.0,1819866726.9632502,-52.23688250000001,1300464413.75,468084400.97929186,0.0
131.0094975,1220532500.0,15534204037.670837,23.5521,5118606250.0,155232995.2453638,1.4074595388246406e-06
25.078008500000003,-38365000.0,607248898.544,70.237755,218840000.0,24214398.784656283,0.0
8.349843415,-172951250.0,1301924234.09275,-7.48276,76371250.0,155921993.90876243,0.0
87.19679749999999,61802500.0,1959207510.342375,70.237755,257026250.0,22468801.22337492,4.174111193852502e-06
74.938766,251782500.0,11888735333.68325,50.1401,1448825000.0,158645998.1698024,4.274045857176772e-07
33.164308999999996,154858750.0,488997796.4368,6.08741,328103750.0,14744700.28719127,0.0
39.469528,48271250.0,232708374.896,8.06226,74978750.0,5895899.613899614,1.3661471477201766e-05
14.715447745,296250000.0,4081667815.654375,5.52536,10562148750.0,277372995.1262434,1.361545145512788e-05
11.670465095,-511766250.0,1381842961.11375,-6.51402,4953497568.75,118405132.08901809,0.0
0.46670049999999996,-67408500.0,71837344.9728,-0.244059,0.0,153926008.16326532,0.0
28.478254999999997,619480000.0,2812381437.158375,7.8534,3403025000.0,98755399.06354427,1.3661471477201766e-05
38.079998695,39460500.0,726212689.46025,17.2677,1346165578.75,19070712.036437217,0.0
44.336547499999995,-44105000.0,1357248138.1183748,-52.23688250000001,0.0,30612400.257786762,0.0
1.7048854999999998,-115245000.0,337195644.912,-3.76209,84608750.0,197781988.82681566,0.0
141.8878194545,1220532500.0,15534204037.670837,26.8669,10562148750.0,226096006.43235436,5.164405828242192e-07
0.8476805,-17133750.0,14404634.7365,-0.385202,497500.0,16993000.0,0.0
4.3526965,-57580000.0,34838373.218,-8.86539,79711250.0,8003859.956236323,0.0
0.800058,-40868375.0,81277092.162,-2.01163,96282003.75,101589000.0,0.0
9.0387505,-305047500.0,1593396000.4543753,-6.44932,20776250.0,176284985.4583745,0.0
6.4290375,-11544325.0,79711706.29879999,-10.9408,0.0,12398699.851851853,0.0
4.3526965,-20240000.0,467261973.0848,-24.0526,168296250.0,107350000.87527353,0.0
19.60618325,40472500.0,3024371388.17275,21.1224,782503750.0,154255999.22273245,1.3661471477201766e-05
35.6502035,39417500.0,614281545.5167999,25.6096,575091250.0,17230800.534330748,0.0
25.9161645,32551250.0,286790863.2112,7.39402,549361250.0,11066099.816244029,0.0
2.7385604359999998,36305750.0,305431569.80255,15.1601,108613853.75,111529972.38529813,0.0
3.23833,-44783750.0,294329878.3216,-2.23179,206600000.0,90889402.35294119,0.0
27.01624425,-186797500.0,7703898377.855999,-52.23688250000001,3341456250.0,285158007.4034902,4.9924723969040555e-06
2.15729925,552500.0,74851818.74440001,-44.2,145767500.0,34697003.09050773,0.0
23.896970500000002,35682500.0,202456094.14560002,8.77273,98733750.0,8472040.175368672,0.0
4.638431499999999,25035000.0,201512940.0576,-2.31905,688776250.0,43444198.76796714,0.0
21.668237499999996,139818750.0,854103396.1024,-40.4464,1232903750.0,39417298.98901099,0.0
87.27299349999998,-256183750.0,5528351161.16475,-10.0707,453495000.0,63345497.15158734,0.0
1.0569337650000001,-51113750.0,117373545.1556,-3.17143,15528750.0,111050993.96233214,0.0
57.0231815,-126647500.0,15123403536.793749,-52.23688250000001,2686020000.0,265215007.98396787,0.0
3.162134,-104795000.0,125370703.9552,-1.62255,0.0,39647498.79518072,0.0
57.71847,1220532500.0,15534204037.670837,32.1684,10562148750.0,273459994.1914174,2.448951667752819e-06
12.1437375,67820000.0,628660645.0688,32.0,135446250.0,51768299.921568625,1.3661471477201766e-05
1.619165,-55090000.0,167692065.3648,21.25,167161250.0,103567002.35294119,1.3661471477201766e-05
141.8878194545,18046250.0,770947531.5488,29.9427,227002500.0,1759950.0434858236,1.3661471477201766e-05
25.8590175,-53763750.0,553915660.7360001,-10.3793,48243750.0,21420599.631675873,0.0
13.677182000000002,-9681250.0,921199216.3872001,11.1318,899540000.0,67352998.32869081,0.0
46.0890555,88453750.0,878839909.3695999,14.4671,386412500.0,19068299.40070262,1.3661471477201766e-05
33.564338,242218750.0,2511686663.129625,24.6434,921827500.0,74832003.63223684,0.0
0.9589742825,-214050000.0,826660328.529,-39.2691,8842863313.75,468084400.97929186,0.0
11.8580025,-312278750.0,1123138915.0016,-17.1918,17320000.0,94715692.20883533,0.0
5.50039875,-189037500.0,715057338.8512001,-7.06259,-47733750.0,130001000.1731602,1.3661471477201766e-05
10.267411,14922500.0,1221996458.7968,20.037,1869765000.0,119017000.37105751,1.3661471477201766e-05
141.8878194545,854393750.0,15534204037.670837,53.871,4928576250.0,74697102.60021128,0.0
102.65029874999999,340018750.0,6148752891.31525,26.2909,2879011250.0,59899999.96288613,7.99269801026068e-06
54.3182235,240243750.0,6400913617.35675,70.237755,900026250.0,117840997.08925034,3.3752017745431634e-06
121.61357824999999,305350000.0,3894589689.6640005,27.8783,1703625000.0,32024299.80028978,6.882689098453548e-06
50.160779250000004,597726250.0,3872041037.862375,11.8416,9886540000.0,77192601.3861193,4.134899357585028e-06
3.1240360000000003,-115000000.0,957538917.4912,0.947368,10562148750.0,306507004.8780488,0.0
0.49889331000000003,-8843750.0,1478170.96915,-0.0262725,12935000.0,2962899.9618174876,0.0
3.43853499,-5965000.0,106698424.5988,-4.15909,117965000.0,31030198.880948424,0.0
0.7714844999999999,-39940000.0,33387228.0176,-0.963855,0.0,43276602.469135806,0.0
56.87555175,675323750.0,2987735376.064,70.237755,633983750.0,52531101.398308635,4.745567533721328e-06
25.4208905,360556250.0,970498455.0848,0.532125,2298431250.0,38177201.348819785,0.0
20.335569460000002,738222500.0,4878155385.388375,45.7723,1162540000.0,239882900.50021422,4.734064041742575e-06
1.1905625,5420000.0,54742063.75,-1.01626,103213750.0,45980000.0,0.0
4.36698325,-75805000.0,218474931.6176,-3.46617,30060000.0,50028800.0,0.0
141.8878194545,1220532500.0,15534204037.670837,22.0327,10562148750.0,468084400.97929186,9.22573777724532e-08
92.7781545,-871390937.5,10904495631.001625,3.38681,9322352500.0,117533008.60281312,1.909533526777833e-06
8.991128,35970000.0,300944727.3872,8.08547,791001250.0,33471298.305084743,1.3661471477201766e-05
15.305871499999999,-360072500.0,125971296.06639999,-3.9802,670640000.0,8230259.614187928,0.0
141.8878194545,1220532500.0,15534204037.670837,70.237755,10562148750.0,280593651.9395399,3.277383634407462e-08
29.5545235,1220532500.0,3462312591.846375,1.39422,10562148750.0,117150005.54302204,1.093333545016886e-05
93.79727600000001,338521250.0,5754313142.22075,40.4083,2770240000.0,61348403.57432927,0.0
64.6808795,1220532500.0,11171100192.716751,16.8504,10307500000.0,172711012.57546678,0.0
26.363816,48703750.0,415849666.9152,12.6682,229048750.0,15773500.578034682,1.3661471477201766e-05
10.315033499999998,65158750.0,1568431752.582375,70.237755,1739793750.0,152052996.49122566,0.0
85.84908075,1220532500.0,15534204037.670837,32.4101,10562148750.0,468084400.97929186,4.1634728752100324e-07
16.372615500000002,22995000.0,156315911.1296,13.8629,149388750.0,9547400.116346713,1.3661471477201766e-05
15.2392,-69273750.0,1826220010.3999999,-25.8548,899911250.0,119837000.0,0.0
22.1254135,211617500.0,4659545594.470375,22.1393,6412610000.0,210596994.92036048,1.0730660101134439e-05
16.6069182,588467500.0,4278819250.9543753,13.3948,2242004312.5,257652816.70107675,1.3661471477201766e-05
141.8878194545,211676250.0,5404276276.864,54.2911,1165483750.0,32443700.154382754,1.0433705108932752e-06
25.820919500000002,6587500.0,289759794.6336,48.4107,2876312500.0,11221900.700848395,0.0
21.58727925,1220532500.0,1200665114.2912002,-9.57656,1992474107.5,55619103.2870064,0.0
28.24223789,1138107500.0,6683477938.927875,9.98115,3042664413.75,236648312.53667605,1.0413384413918549e-05
18.401334,-871390937.5,2807969871.62875,-23.8025,7855875000.0,152595995.0310532,0.0
3.18594525,-143590000.0,145302998.46559998,-1.80645,-105423750.0,45607500.149476826,1.3661471477201766e-05
3.5901650299999996,-40967500.0,224029162.8416,-2.09444,102037500.0,62400798.00498753,0.0
0.51337055,-215688750.0,11659157.6086,-0.0315205,5198750.0,22710998.144712433,0.0
80.48202500000001,659875000.0,4486712097.331249,8.1919,10294625000.0,55748002.08284085,8.592511434582857e-06
25.09229525,1220532500.0,14036202434.713749,9.73061,8200000000.0,468084400.97929186,1.4461443609418816e-06
56.5469565,643593750.0,3516773835.238375,9.46105,1046673750.0,62192097.55768863,7.704859985164032e-06
7.1764345395,284297.5,234587484.4549,-52.23688250000001,125150626.25,32688584.165813945,0.0
9.5245e-05,5624625.0,814232.3609000001,0.0178253,88115273.75,468084400.97929186,0.0
32.12137625,85173750.0,2055087070.6303751,22.7517,981393750.0,63978798.87323866,3.588479342501976e-06
4.332980785,8327250.0,49253860.1698,28.4614,52122976.25,11367200.228606598,0.0
33.442519645000004,1220532500.0,15534204037.670837,19.4644,10562148750.0,468084400.97929186,3.3649105080002966e-06
2.56685275,17625000.0,130748800.50559999,26.0442,1375605000.0,50937398.14471243,0.0
97.969007,923467500.0,13134410461.44,70.237755,10562148750.0,134066995.9167801,5.715911286647051e-07
2.952595,471572500.0,2265868614.041625,4.35881,1361917593.75,468084400.97929186,0.0
73.3481745,171725000.0,4434124422.144,49.9806,1108156250.0,60453098.558628745,1.7466667063562342e-06
24.7637,58527500.0,684763333.1712,20.4488,378877500.0,27651899.076923076,1.3661471477201766e-05
2.32874025,-871390937.5,526372086.82879996,-0.38354,3534750000.0,226032975.05112472,0.0
141.8878194545,1220532500.0,15534204037.670837,32.2935,10562148750.0,407825968.2735357,2.357885412358872e-07
3.5335895,-8360000.0,272756352.4496,-27.7855,149031250.0,77189597.84366576,0.0
22.73002876,-133733750.0,3061418672.001375,-39.8364,0.0,134686088.80024025,0.0
0.041336330000000004,-459390000.0,6576279.60285,-0.0237158,80278750.0,159092004.60829493,0.0
67.538515235,373348750.0,12858185453.721249,70.237755,3235497500.0,190383004.55645558,0.0
1.3543839,-34231250.0,22818118.9556,-0.365239,0.0,16847600.562587906,0.0
14.6201075,21778750.0,166489402.94,11.0432,46536250.0,11387700.3257329,0.0
44.155582,953750000.0,5288558326.016,8.63262,5467500000.0,119771002.5884383,1.3661471477201766e-05
3.4097709999999997,-47768750.0,118171751.5928,-3.05042,65857500.0,34656800.0,0.0
22.954045,-13123750.0,543687231.6096,-18.1716,123430000.0,23685900.746887963,0.0
22.077124284999996,-56726250.0,3984700176.486375,-24.383,2679243750.0,180490000.647128,0.0
24.906567499999998,112931250.0,5563454475.494375,70.237755,1034210000.0,223372990.8986606,6.3338569867364105e-06
1.48105975,-60684250.0,167577466.5808,-2.80582,0.0,113146999.35691318,0.0
80.2629615,339168750.0,3473652507.264,23.0632,2550086250.0,43278399.43040228,0.0
4.8670195,-59413750.0,147447824.4304,3.23476,1943177500.0,30295301.761252448,1.3661471477201766e-05
0.86006235,-33785750.0,66101980.6176,-2.67113,0.0,76857196.01328903,0.0
133.6001615,1220532500.0,15534204037.670837,15.8697,10562148750.0,139318006.92949575,1.8543985486618118e-06
0.25506611,-11222500.0,806107.9624,-0.0170156,18637500.0,3160388.349514563,0.0
3.1037011925,-131547500.0,605857939.61155,70.237755,2442177601.25,195204983.35200158,1.3661471477201766e-05
0.045717600000000004,-13682500.0,6656344.45475,-0.00393695,127500.0,145596979.16666666,0.0
2.495419,-14617625.0,79109521.6912,-4.72216,456248.75,31701899.23664122,0.0
115.41789100000001,1220532500.0,15534204037.670837,23.4214,10562148750.0,468084400.97929186,3.003930003289342e-07
